word,frequency,genre
goggl,2,hiphop
harmonyw,1,hiphop
select,1,hiphop
array,2,hiphop
jai,1,hiphop
bon,4,hiphop
vou,1,hiphop
mangez,1,hiphop
oui,2,hiphop
seeest,1,hiphop
vrai,1,hiphop
bidet,1,hiphop
adareoseek,1,hiphop
picasso,1,hiphop
clay,1,hiphop
freckl,1,hiphop
bambata,1,hiphop
jazzi,1,hiphop
jay,1,hiphop
bombay,1,hiphop
pele,1,hiphop
yay,1,hiphop
fed,1,hiphop
racism,1,hiphop
today,1,hiphop
cloudi,1,hiphop
dive,3,hiphop
social,3,hiphop
surpris,3,hiphop
doodi,2,hiphop
height,1,hiphop
ultrabright,1,hiphop
monster,1,hiphop
goate,1,hiphop
metal,2,hiphop
goodnight,1,hiphop
piti,1,hiphop
countri,1,hiphop
shazam,1,hiphop
us,1,hiphop
spite,1,hiphop
agianst,1,hiphop
system,1,hiphop
unit,1,hiphop
homophob,1,hiphop
shuffl,1,hiphop
billionar,1,hiphop
lack,1,hiphop
stack,1,hiphop
tack,1,hiphop
cabbag,1,hiphop
latch,2,hiphop
sneak,1,hiphop
file,2,hiphop
snatch,1,hiphop
incom,1,hiphop
health,1,hiphop
shack,1,hiphop
cheeba,1,hiphop
alivehello,1,hiphop
meani,24,hiphop
hello,1,hiphop
troopin,1,hiphop
ko,1,hiphop
knockout,1,hiphop
holdin,1,hiphop
plate,2,hiphop
herd,1,hiphop
medallion,1,hiphop
hangin,2,hiphop
po,1,hiphop
mase,1,hiphop
lap,1,hiphop
jimbrowski,1,hiphop
wind,1,hiphop
initi,1,hiphop
fe,1,hiphop
jimmi,6,hiphop
wee,1,hiphop
unless,1,hiphop
jenni,4,hiphop
flesh,2,hiphop
freen,1,hiphop
occur,1,hiphop
shootin,1,hiphop
riff,1,hiphop
nutti,1,hiphop
fuddi,1,hiphop
duddi,1,hiphop
chubbi,1,hiphop
putti,1,hiphop
crabtre,1,hiphop
junglelist,1,hiphop
plug,3,hiphop
q,1,hiphop
daisi,1,hiphop
luuden,1,hiphop
doremi,1,hiphop
pleaser,1,hiphop
bush,1,hiphop
champ,1,hiphop
keepin,1,hiphop
total,1,hiphop
kissin,1,hiphop
clever,1,hiphop
bosom,2,hiphop
toast,1,hiphop
ethel,1,hiphop
mert,1,hiphop
lucil,1,hiphop
macgillicuddi,1,hiphop
lovin,3,hiphop
tru,1,hiphop
fare,1,hiphop
bed,1,hiphop
swatch,1,hiphop
ritual,1,hiphop
flockin,1,hiphop
everywher,1,hiphop
jenifa,1,hiphop
hmm,1,hiphop
yeahyeah,1,hiphop
hurra,3,hiphop
cube,3,hiphop
ninetynin,2,hiphop
grind,2,hiphop
ticticboom,1,hiphop
blackstreet,1,hiphop
athlet,1,hiphop
cemeteri,1,hiphop
buri,1,hiphop
bartend,1,hiphop
swim,3,hiphop
hen,1,hiphop
cuss,1,hiphop
trigger,1,hiphop
pronounc,1,hiphop
tit,1,hiphop
cheek,1,hiphop
rel,1,hiphop
dozen,1,hiphop
buzzin,1,hiphop
checkmat,1,hiphop
safe,1,hiphop
licens,1,hiphop
folk,1,hiphop
core,1,hiphop
dine,1,hiphop
pup,1,hiphop
mud,1,hiphop
flood,2,hiphop
recruit,1,hiphop
whoop,2,hiphop
padr,1,hiphop
jar,1,hiphop
strife,1,hiphop
playa,1,hiphop
substat,1,hiphop
mo,3,hiphop
bigga,1,hiphop
illeg,1,hiphop
figga,1,hiphop
asshol,1,hiphop
gyrat,2,hiphop
puttin,2,hiphop
constantli,1,hiphop
hurrahcaus,1,hiphop
yoohoo,1,hiphop
zu,2,hiphop
newlyw,1,hiphop
divorce,1,hiphop
dorsey,1,hiphop
pelham,1,hiphop
fair,1,hiphop
uniqu,1,hiphop
rhymin,2,hiphop
strictli,1,hiphop
handheld,1,hiphop
pantyhos,1,hiphop
board,2,hiphop
kojak,1,hiphop
bozac,1,hiphop
woo,1,hiphop
carew,1,hiphop
cane,1,hiphop
shift,1,hiphop
gear,1,hiphop
dougi,1,hiphop
spec,1,hiphop
soapbox,1,hiphop
oohh,1,hiphop
weee,1,hiphop
fix,1,hiphop
straighten,1,hiphop
contempl,1,hiphop
perri,1,hiphop
vaughn,1,hiphop
bode,1,hiphop
wizard,1,hiphop
quittin,2,hiphop
inde,2,hiphop
overdu,1,hiphop
twentysometh,1,hiphop
slack,1,hiphop
suppos,2,hiphop
cd,3,hiphop
piec,3,hiphop
pie,3,hiphop
underwear,1,hiphop
elast,1,hiphop
bullshit,1,hiphop
plastic,1,hiphop
bgirl,1,hiphop
ticktock,1,hiphop
ticktick,1,hiphop
tocktockbodi,1,hiphop
a1,5,hiphop
krush,5,hiphop
groovin,4,hiphop
section,2,hiphop
disc,1,hiphop
unwind,1,hiphop
ship,1,hiphop
dock,1,hiphop
interlockin,1,hiphop
uprockin,1,hiphop
electroshock,1,hiphop
comput,1,hiphop
robot,1,hiphop
involv,1,hiphop
motion,1,hiphop
notion,1,hiphop
roy,1,hiphop
cormier,1,hiphop
lotion,1,hiphop
frame,1,hiphop
châteauneufdupap,1,hiphop
fine,1,hiphop
maam,1,hiphop
goddamn,2,hiphop
crème,2,hiphop
sardin,1,hiphop
tin,1,hiphop
fin,1,hiphop
quarri,1,hiphop
card,1,hiphop
ace,1,hiphop
defend,1,hiphop
hyperspac,1,hiphop
groovin1,1,hiphop
report,1,hiphop
pit,5,hiphop
gravel,4,hiphop
problem,1,hiphop
bobbi,2,hiphop
mysteri,2,hiphop
unravel,2,hiphop
grain,2,hiphop
holocaust,1,hiphop
pale,1,hiphop
hors,1,hiphop
clark,1,hiphop
wallabe,1,hiphop
african,1,hiphop
blackwatch,1,hiphop
blowin,1,hiphop
watt,1,hiphop
haunt,1,hiphop
semiautomat,1,hiphop
elbow,2,hiphop
greas,1,hiphop
count,1,hiphop
apocalyps,1,hiphop
hott,1,hiphop
nikk,1,hiphop
chokin,1,hiphop
hopin,1,hiphop
croakin,1,hiphop
overdosin,1,hiphop
meth,1,hiphop
stuck,1,hiphop
bluff,1,hiphop
tough,1,hiphop
extinguish,1,hiphop
extremist,1,hiphop
beamer,1,hiphop
dobo,1,hiphop
blastin,1,hiphop
shae,2,hiphop
shorta,1,hiphop
goldi,1,hiphop
greatest,1,hiphop
ageless,1,hiphop
combo,1,hiphop
condo,1,hiphop
jeff,1,hiphop
hamo,1,hiphop
ex,1,hiphop
bango,1,hiphop
banco,1,hiphop
stank,2,hiphop
boo,1,hiphop
groov,1,hiphop
ruthless,1,hiphop
excus,1,hiphop
sec,1,hiphop
tec,2,hiphop
execut,1,hiphop
heck,1,hiphop
dram,1,hiphop
shank,1,hiphop
tank,1,hiphop
crank,1,hiphop
admir,1,hiphop
bitter,1,hiphop
shark,1,hiphop
heavi,1,hiphop
quak,1,hiphop
dropkick,1,hiphop
grit,1,hiphop
gossip,1,hiphop
mountain,2,hiphop
enough,2,hiphop
climb,1,hiphop
stumbl,1,hiphop
lead,2,hiphop
yakub,2,hiphop
maker,1,hiphop
creator,1,hiphop
swine,1,hiphop
merchant,1,hiphop
near,1,hiphop
bearer,1,hiphop
nineti,1,hiphop
diseas,1,hiphop
evil,1,hiphop
corrupt,1,hiphop
porkchopeatin,1,hiphop
braini,1,hiphop
backi,1,hiphop
donwn,1,hiphop
sweeti,1,hiphop
stone,1,hiphop
allianc,1,hiphop
hyman,1,hiphop
expect,1,hiphop
stereo,1,hiphop
scoot,1,hiphop
goos,1,hiphop
upper,2,hiphop
goofi,1,hiphop
loom,1,hiphop
strut,1,hiphop
meter,1,hiphop
lookka,1,hiphop
py,2,hiphop
snow,1,hiphop
fanat,1,hiphop
utah,1,hiphop
panic,2,hiphop
smith,2,hiphop
tic,1,hiphop
toc,1,hiphop
brim,1,hiphop
nasal,1,hiphop
damag,1,hiphop
underneath,1,hiphop
scrape,1,hiphop
kool,1,hiphop
v,1,hiphop
prophet,1,hiphop
freedom,1,hiphop
disast,1,hiphop
dad,1,hiphop
awww,1,hiphop
buddyooh,1,hiphop
noohh,8,hiphop
chaka,6,hiphop
khan,5,hiphop
goin,2,hiphop
youwhoahhhaohhyeah,1,hiphop
upfront,1,hiphop
weigh,1,hiphop
claim,1,hiphop
letter,2,hiphop
third,1,hiphop
invitin,1,hiphop
visual,1,hiphop
thoughtway,1,hiphop
handlin,1,hiphop
candleabra,1,hiphop
sittin,1,hiphop
transmittin,1,hiphop
funni,1,hiphop
pizza,1,hiphop
pepperoni,1,hiphop
divid,1,hiphop
theori,1,hiphop
mose,1,hiphop
hopelessli,1,hiphop
scorn,1,hiphop
thorn,1,hiphop
zapora,1,hiphop
fairytal,1,hiphop
horror,1,hiphop
microscop,1,hiphop
cope,1,hiphop
bolt,1,hiphop
reppin,2,hiphop
lukewarm,1,hiphop
claimin,1,hiphop
reattach,1,hiphop
brush,1,hiphop
unverifi,1,hiphop
lumber,1,hiphop
pile,1,hiphop
brick,1,hiphop
schemin,2,hiphop
fiendin,2,hiphop
10,1,hiphop
pair,1,hiphop
dealt,1,hiphop
stuf,1,hiphop
deer,1,hiphop
faze,1,hiphop
maze,1,hiphop
youwhoahhaohh,1,hiphop
khaniv,1,hiphop
winkl,1,hiphop
hobbi,2,hiphop
futterman,1,hiphop
wohoo,1,hiphop
agh,2,hiphop
bird,1,hiphop
epilept,1,hiphop
skeptaclept,1,hiphop
clept,1,hiphop
ahaa,1,hiphop
denni,1,hiphop
coffey,1,hiphop
schneider,1,hiphop
molehil,1,hiphop
huhuhuhaa,1,hiphop
awella,1,hiphop
wella,3,hiphop
oil,1,hiphop
doll,1,hiphop
sack,1,hiphop
aborigin,1,hiphop
ohoo,1,hiphop
evolut,1,hiphop
individu,1,hiphop
throat,1,hiphop
sore,1,hiphop
vote,1,hiphop
vision,1,hiphop
uhh,1,hiphop
wooo,1,hiphop
getta,1,hiphop
cultur,1,hiphop
whyall,2,hiphop
woooorrrllld,1,hiphop
famou,1,hiphop
wakeup,6,hiphop
stapl,2,hiphop
tail,1,hiphop
project,1,hiphop
stamp,1,hiphop
map,1,hiphop
compass,1,hiphop
sacr,1,hiphop
tonguetwist,1,hiphop
piercin,1,hiphop
kilowatt,1,hiphop
alarm,1,hiphop
drivin,1,hiphop
snare,1,hiphop
glock,1,hiphop
m80,1,hiphop
citat,1,hiphop
paus,1,hiphop
identif,1,hiphop
wokeup,1,hiphop
chock,1,hiphop
vers,1,hiphop
cali,1,hiphop
loce,1,hiphop
summon,1,hiphop
drummond,1,hiphop
clown,1,hiphop
crumblin,1,hiphop
tech,13,hiphop
midwest,1,hiphop
leavin,1,hiphop
lipless,1,hiphop
shakeup,1,hiphop
cipher,1,hiphop
potna,1,hiphop
prematur,1,hiphop
diaper,1,hiphop
heister,1,hiphop
psycho,1,hiphop
alphaschizo,1,hiphop
hypno,1,hiphop
chryogat,1,hiphop
guru,1,hiphop
tighter,1,hiphop
sway,11,hiphop
seal,1,hiphop
swedish,1,hiphop
yell,1,hiphop
n9ne,1,hiphop
eras,1,hiphop
witheout,1,hiphop
eyebrow,1,hiphop
climp,1,hiphop
wors,1,hiphop
flippin,1,hiphop
convert,1,hiphop
landin,1,hiphop
upsidedown,1,hiphop
tie,1,hiphop
ducttap,1,hiphop
rape,1,hiphop
hump,1,hiphop
shave,1,hiphop
disk,1,hiphop
jokey,1,hiphop
breakin,1,hiphop
friggin,1,hiphop
needl,1,hiphop
inject,1,hiphop
lo,1,hiphop
forsak,1,hiphop
xzibit,1,hiphop
load,1,hiphop
xman,1,hiphop
danger,1,hiphop
hunt,1,hiphop
highnoon,1,hiphop
moon,1,hiphop
adrenalin,1,hiphop
minimum,1,hiphop
assualt,1,hiphop
small,1,hiphop
interim,1,hiphop
horrid,1,hiphop
borri,1,hiphop
kolaf,1,hiphop
hauledoff,1,hiphop
sawedoff,1,hiphop
shotgun,1,hiphop
omar,1,hiphop
credl,1,hiphop
pone,1,hiphop
resolut,1,hiphop
wet,2,hiphop
rep,1,hiphop
debt,2,hiphop
swept,1,hiphop
checker,1,hiphop
sect,1,hiphop
trey,1,hiphop
deck,1,hiphop
heckak,1,hiphop
tearin,1,hiphop
bloodi,1,hiphop
decora,1,hiphop
jake,1,hiphop
investig,1,hiphop
rev,1,hiphop
wha,3,hiphop
chino,2,hiphop
harrel,1,hiphop
vomin,1,hiphop
poison,1,hiphop
homin,1,hiphop
destroy,1,hiphop
commonest,1,hiphop
midst,1,hiphop
sibl,1,hiphop
rivalri,1,hiphop
instanc,1,hiphop
clone,1,hiphop
sheep,1,hiphop
toni,1,hiphop
randal,1,hiphop
sexual,1,hiphop
harass,1,hiphop
tisha,1,hiphop
campbel,1,hiphop
pansi,1,hiphop
jonbenet,1,hiphop
ramsey,1,hiphop
demo,1,hiphop
reg,1,hiphop
sign,1,hiphop
with,1,hiphop
tekken,1,hiphop
x,1,hiphop
kr,1,hiphop
krsone,1,hiphop
littlest,1,hiphop
biggest,1,hiphop
manag,1,hiphop
wiggl,1,hiphop
budget,1,hiphop
gainin,1,hiphop
nevertheless,1,hiphop
sackl,1,hiphop
sucka,1,hiphop
etern,20,metal
kiss,3,metal
breath,3,metal
siphon,1,metal
blood,9,metal
feel,30,metal
wound,4,metal
god,26,metal
forev,7,metal
rape,6,metal
mortal,1,metal
smell,4,metal
death,21,metal
reek,1,metal
hate,14,metal
live,17,metal
lost,15,metal
child,4,metal
pay,6,metal
dead,7,metal
bleed,8,metal
scream,9,metal
silenc,1,metal
vein,1,metal
ill,28,metal
kill,5,metal
dream,17,metal
tonight,15,metal
begin,6,metal
new,10,metal
life,32,metal
upon,8,metal
let,44,metal
bloodlin,3,metal
feed,7,metal
youth,4,metal
first,6,metal
born,5,metal
come,42,metal
aliv,3,metal
learn,3,metal
bloodfest,1,metal
await,3,metal
hunger,3,metal
dark,29,metal
side,2,metal
ha,11,metal
rival,1,metal
test,2,metal
faith,6,metal
night,36,metal
hide,8,metal
hunt,2,metal
pack,1,metal
frenzi,1,metal
last,11,metal
condemn,1,metal
singl,4,metal
betray,5,metal
rip,4,metal
insid,15,metal
soul,16,metal
contamin,1,metal
world,15,metal
defi,1,metal
son,3,metal
black,10,metal
heart,39,metal
bring,5,metal
infami,1,metal
drink,3,metal
flesh,6,metal
prepar,2,metal
reign,2,metal
thousand,5,metal
year,9,metal
blame,4,metal
chosen,1,metal
die,28,metal
im,61,metal
immort,1,metal
faithless,2,metal
religion,3,metal
stalk,4,metal
prey,1,metal
confess,2,metal
captiv,1,metal
enslav,1,metal
pain,13,metal
drive,5,metal
mad,4,metal
line,8,metal
form,6,metal
face,10,metal
hand,27,metal
up,1,metal
middl,21,metal
without,4,metal
plan,1,metal
boy,21,metal
man,23,metal
eighteen,12,metal
know,70,metal
want,29,metal
gotta,21,metal
get,41,metal
away,21,metal
place,12,metal
go,57,metal
runnin,1,metal
outer,2,metal
space,5,metal
oh,73,metal
yeah,63,metal
got,50,metal
babi,40,metal
brain,9,metal
old,11,metal
took,4,metal
far,9,metal
alway,19,metal
talkin,1,metal
like,45,metal
livin,1,metal
doubt,1,metal
caus,16,metal
confus,1,metal
everi,5,metal
day,22,metal
say,18,metal
left,13,metal
right,23,metal
ye,5,metal
love,32,metal
time,68,metal
reject,5,metal
slimli,1,metal
holder,1,metal
suck,1,metal
look,17,metal
mysteri,1,metal
search,8,metal
sourc,1,metal
ancient,1,metal
lie,15,metal
beyond,8,metal
realiti,2,metal
take,24,metal
mist,1,metal
beam,1,metal
sky,10,metal
evanesc,1,metal
mean,12,metal
loss,3,metal
fight,4,metal
your,32,metal
dawn,4,metal
weak,1,metal
fear,13,metal
think,11,metal
lord,7,metal
breathless,1,metal
sacrilegi,1,metal
rat,1,metal
grope,1,metal
shi,1,metal
tear,32,metal
trap,1,metal
give,19,metal
n,2,metal
retreat,1,metal
mistak,3,metal
angel,11,metal
mind,28,metal
blind,8,metal
price,5,metal
truth,12,metal
must,6,metal
listen,7,metal
sacr,1,metal
natur,2,metal
believ,15,metal
make,24,metal
scare,3,metal
mani,5,metal
slave,3,metal
tortur,2,metal
peopl,7,metal
see,35,metal
theyr,8,metal
insan,2,metal
bondag,1,metal
human,4,metal
race,12,metal
lose,4,metal
keep,12,metal
watch,6,metal
damn,3,metal
bless,6,metal
ya,7,metal
gonna,15,metal
break,16,metal
chain,7,metal
stop,8,metal
ball,14,metal
wall,16,metal
may,7,metal
screw,1,metal
sacrific,1,metal
mortifi,1,metal
stand,24,metal
revolt,1,metal
evil,1,metal
piec,24,metal
better,12,metal
plug,1,metal
bomb,7,metal
everyon,3,metal
ars,1,metal
u,11,metal
build,1,metal
bodi,11,metal
save,10,metal
show,14,metal
sign,9,metal
victori,3,metal
strangul,2,metal
mutil,2,metal
cancer,2,metal
limb,7,metal
dissect,2,metal
amput,2,metal
derang,2,metal
asphyxi,2,metal
suffoc,2,metal
gasp,2,metal
air,4,metal
explain,2,metal
sit,4,metal
chair,2,metal
apart,3,metal
sever,2,metal
goug,2,metal
eye,31,metal
experiment,1,metal
slow,5,metal
infect,2,metal
intern,1,metal
decay,2,metal
execut,1,metal
need,12,metal
transfus,1,metal
rot,1,metal
slice,2,metal
incis,2,metal
zero,2,metal
vision,5,metal
vital,2,metal
skin,4,metal
contort,2,metal
bone,4,metal
eros,2,metal
becom,3,metal
fine,5,metal
necrophob,1,metal
control,5,metal
paranoia,1,metal
fire,19,metal
musket,1,metal
run,8,metal
wait,24,metal
next,3,metal
attack,1,metal
turn,12,metal
back,20,metal
bugl,1,metal
sound,2,metal
charg,1,metal
battlefield,1,metal
win,6,metal
acrid,1,metal
smoke,1,metal
hors,4,metal
plung,2,metal
certain,1,metal
sweat,1,metal
mighti,1,metal
roar,4,metal
russian,3,metal
gun,1,metal
toward,4,metal
comrad,1,metal
fall,12,metal
hurdl,1,metal
lay,7,metal
ground,5,metal
anoth,14,metal
round,7,metal
near,4,metal
yet,3,metal
wont,24,metal
close,5,metal
enough,1,metal
sight,3,metal
pull,5,metal
trigger,2,metal
blow,1,metal
burst,3,metal
gaze,8,metal
numb,2,metal
throat,4,metal
dri,1,metal
forgotten,4,metal
alon,7,metal
draw,1,metal
part,1,metal
groan,1,metal
aboard,1,metal
hahahahaha,1,metal
aye,6,metal
crazi,8,metal
that,7,metal
million,2,metal
foe,3,metal
mayb,5,metal
late,1,metal
forget,4,metal
mental,4,metal
heal,3,metal
bitter,3,metal
shame,9,metal
rail,6,metal
train,6,metal
preacher,1,metal
fool,4,metal
dropout,1,metal
rule,4,metal
person,1,metal
condit,1,metal
medium,1,metal
sell,8,metal
role,2,metal
still,13,metal
thing,20,metal
wrong,4,metal
word,11,metal
heir,1,metal
cold,7,metal
war,3,metal
weve,2,metal
inherit,1,metal
troubl,1,metal
cannot,3,metal
bear,2,metal
someth,5,metal
isnt,3,metal
fair,3,metal
what,4,metal
gadda,4,metal
da,4,metal
vida,4,metal
honey,2,metal
lovin,3,metal
true,10,metal
walk,14,metal
land,8,metal
pleas,4,metal
sweetest,1,metal
came,7,metal
said,11,metal
offer,1,metal
help,2,metal
understand,4,metal
roll,5,metal
head,29,metal
band,8,metal
play,13,metal
spirit,5,metal
citi,4,metal
call,11,metal
name,3,metal
jealou,1,metal
guy,4,metal
cri,5,metal
courag,1,metal
room,2,metal
wa,30,metal
hotter,1,metal
someon,8,metal
hit,2,metal
light,24,metal
power,9,metal
violenc,1,metal
golden,4,metal
daughter,1,metal
halo,1,metal
hair,1,metal
question,1,metal
surviv,1,metal
moment,2,metal
dreamer,1,metal
pa,1,metal
fix,1,metal
jesu,1,metal
stare,2,metal
queen,5,metal
king,1,metal
shadowland,1,metal
driven,2,metal
hidden,7,metal
greatest,1,metal
gift,1,metal
shake,5,metal
ghost,1,metal
within,14,metal
meet,1,metal
rise,3,metal
sun,10,metal
begun,1,metal
end,6,metal
parti,7,metal
hear,9,metal
singer,1,metal
sing,4,metal
song,4,metal
stay,4,metal
young,2,metal
linger,1,metal
coward,1,metal
dy,4,metal
brave,1,metal
talk,4,metal
hold,5,metal
spectr,1,metal
cool,1,metal
univers,7,metal
wake,8,metal
telephon,3,metal
ayo,1,metal
find,19,metal
paper,1,metal
letter,3,metal
write,2,metal
hard,3,metal
littl,14,metal
ringin,3,metal
tomorrow,7,metal
two,3,metal
three,3,metal
tick,18,metal
tickin,18,metal
tell,25,metal
today,2,metal
shut,2,metal
way,34,metal
ask,6,metal
tryin,1,metal
ta,1,metal
repair,1,metal
wear,3,metal
prayer,2,metal
includ,1,metal
tuck,1,metal
warm,2,metal
free,9,metal
sin,7,metal
till,2,metal
sandman,1,metal
sleep,7,metal
open,6,metal
grip,4,metal
pillow,2,metal
tight,3,metal
exit,4,metal
enter,9,metal
nevernev,5,metal
heavi,1,metal
thought,6,metal
arent,1,metal
snow,1,metal
white,5,metal
liar,1,metal
dragon,1,metal
bite,1,metal
pray,6,metal
hush,1,metal
nois,1,metal
heard,8,metal
beast,1,metal
bed,1,metal
closet,1,metal
grain,1,metal
sand,1,metal
realiz,5,metal
miss,3,metal
wreck,1,metal
care,7,metal
anyway,1,metal
around,9,metal
hell,18,metal
tast,1,metal
cut,6,metal
explod,3,metal
ear,1,metal
ring,7,metal
rememb,3,metal
recal,1,metal
deep,12,metal
hole,11,metal
grab,1,metal
would,6,metal
flop,1,metal
blackout,2,metal
realli,6,metal
move,3,metal
thirtyf,1,metal
week,1,metal
ago,1,metal
lane,1,metal
bank,1,metal
row,4,metal
well,20,metal
across,21,metal
river,24,metal
long,24,metal
proud,1,metal
strong,3,metal
tri,8,metal
idl,1,metal
downtown,1,metal
tail,1,metal
leg,1,metal
even,2,metal
beaten,1,metal
mine,10,metal
wild,3,metal
led,2,metal
shore,2,metal
west,1,metal
grass,1,metal
seem,9,metal
greener,1,metal
distant,1,metal
prize,1,metal
probabl,1,metal
happen,3,metal
doesnt,1,metal
beat,1,metal
hang,4,metal
bout,1,metal
cross,3,metal
mankind,2,metal
insati,2,metal
divin,4,metal
knowledg,4,metal
discard,1,metal
biblic,1,metal
teach,5,metal
strength,1,metal
repress,1,metal
structur,1,metal
collaps,1,metal
horror,1,metal
revel,1,metal
imagin,1,metal
graphic,1,metal
known,3,metal
creation,3,metal
manifest,1,metal
chao,16,metal
atroc,1,metal
trace,2,metal
event,1,metal
selfevid,1,metal
men,3,metal
creat,2,metal
equal,3,metal
prosper,1,metal
conquer,1,metal
christ,1,metal
noth,9,metal
fill,4,metal
goodby,1,metal
sad,1,metal
scene,1,metal
replay,1,metal
ach,2,metal
lust,6,metal
much,5,metal
trust,8,metal
repeat,1,metal
friend,5,metal
smile,1,metal
bend,1,metal
til,5,metal
dust,2,metal
wish,1,metal
could,11,metal
knee,3,metal
hurt,3,metal
doe,2,metal
suffer,1,metal
absolut,1,metal
parlor,1,metal
home,3,metal
kinescop,5,metal
quit,2,metal
direct,1,metal
devic,1,metal
amaz,1,metal
secret,10,metal
id,4,metal
wasnt,1,metal
privi,1,metal
mirror,3,metal
itll,1,metal
share,5,metal
seat,4,metal
deceiv,2,metal
sometim,5,metal
refus,1,metal
examin,1,metal
everyday,1,metal
support,1,metal
system,1,metal
court,1,metal
work,3,metal
bill,1,metal
broke,1,metal
huh,1,metal
aint,12,metal
kind,9,metal
couldnt,2,metal
presid,1,metal
unit,1,metal
state,1,metal
america,1,metal
put,4,metal
peac,12,metal
buy,4,metal
broken,6,metal
sinc,2,metal
speak,3,metal
devil,2,metal
gave,3,metal
crook,2,metal
start,7,metal
foot,4,metal
gabriel,1,metal
six,3,metal
found,4,metal
omen,1,metal
tattoo,1,metal
set,1,metal
wander,1,metal
quiet,1,metal
although,1,metal
bigger,1,metal
rais,15,metal
stori,3,metal
bell,6,metal
lightn,4,metal
strike,5,metal
bright,1,metal
clear,2,metal
blue,1,metal
tie,15,metal
neck,1,metal
sent,1,metal
sea,11,metal
though,1,metal
voic,4,metal
haunt,1,metal
dug,1,metal
grave,3,metal
point,1,metal
mama,1,metal
went,3,metal
forc,2,metal
airport,1,metal
leav,7,metal
past,1,metal
travel,4,metal
fifteen,1,metal
hundr,2,metal
mile,1,metal
beg,1,metal
collect,2,metal
abandon,2,metal
burn,14,metal
money,6,metal
restor,3,metal
father,5,metal
flat,2,metal
made,2,metal
wanna,4,metal
earn,1,metal
anyth,1,metal
worthless,1,metal
fell,7,metal
tree,1,metal
wonder,2,metal
worth,2,metal
unlik,1,metal
great,3,metal
might,7,metal
flow,7,metal
sail,5,metal
bloodi,2,metal
road,6,metal
hero,2,metal
ran,2,metal
rush,8,metal
fli,20,metal
int,2,metal
cloud,2,metal
loos,6,metal
poor,2,metal
caught,15,metal
helpless,4,metal
thunder,7,metal
spark,4,metal
hmm,6,metal
dreamin,3,metal
gone,11,metal
pretend,1,metal
straight,25,metal
easi,1,metal
wed,1,metal
abl,1,metal
easier,1,metal
comin,1,metal
street,4,metal
ever,12,metal
darl,1,metal
whoa,1,metal
crack,5,metal
magic,8,metal
paler,2,metal
shade,7,metal
choic,2,metal
hammer,3,metal
nail,4,metal
ridin,14,metal
gypsi,12,metal
whod,2,metal
given,2,metal
somewher,2,metal
glass,2,metal
desir,7,metal
shout,22,metal
wing,6,metal
steel,3,metal
crawl,2,metal
wheel,3,metal
strongest,2,metal
reflect,2,metal
driver,2,metal
danc,5,metal
shadow,4,metal
morn,5,metal
rainbow,9,metal
demon,1,metal
pictur,1,metal
imag,1,metal
rhyme,1,metal
float,1,metal
bewar,1,metal
rock,6,metal
awesom,2,metal
jam,3,metal
excel,1,metal
turk,3,metal
magikist,1,metal
crowd,4,metal
lion,1,metal
kick,1,metal
mule,1,metal
lot,2,metal
met,1,metal
perfect,1,metal
whoop,1,metal
london,1,metal
chicago,1,metal
wrigley,1,metal
field,1,metal
cubbi,1,metal
seen,6,metal
strangest,2,metal
stolen,1,metal
snatch,1,metal
saw,1,metal
reason,1,metal
done,7,metal
sold,1,metal
flame,10,metal
forgiv,1,metal
meanar,1,metal
readi,18,metal
wooh,6,metal
hoo,4,metal
hey,13,metal
sleepin,2,metal
soon,3,metal
creep,2,metal
stir,6,metal
along,7,metal
squar,2,metal
stake,3,metal
co,4,metal
sweet,2,metal
naughti,2,metal
mmm,2,metal
toy,2,metal
birthday,2,metal
wind,15,metal
ga,4,metal
em,5,metal
doin,2,metal
cobweb,2,metal
told,4,metal
guess,2,metal
behind,8,metal
real,5,metal
emot,2,metal
sleev,1,metal
theyll,3,metal
ooh,7,metal
ooooh,1,metal
gown,2,metal
pigtail,1,metal
beatin,1,metal
timin,2,metal
act,2,metal
school,1,metal
babe,1,metal
mamma,1,metal
daddi,4,metal
boilin,1,metal
mother,13,metal
lock,1,metal
door,3,metal
nosin,1,metal
dirti,1,metal
lous,1,metal
outta,1,metal
hous,1,metal
famili,1,metal
fact,1,metal
civil,1,metal
sweetheart,1,metal
snipin,1,metal
grousin,1,metal
goin,1,metal
brother,1,metal
swimmin,1,metal
brick,1,metal
ow,1,metal
bad,1,metal
mammi,1,metal
plagu,1,metal
big,6,metal
inch,1,metal
colour,3,metal
explos,1,metal
fieri,2,metal
accord,1,metal
pound,5,metal
behold,1,metal
autumnweav,1,metal
bronz,1,metal
yellow,1,metal
unfold,4,metal
hord,1,metal
unwear,1,metal
mask,1,metal
note,1,metal
summer,1,metal
flute,1,metal
horn,1,metal
nightli,1,metal
swarm,1,metal
spare,1,metal
unend,1,metal
bestow,3,metal
septemb,1,metal
reach,3,metal
reborn,1,metal
octob,1,metal
art,1,metal
novemb,2,metal
robe,2,metal
prophet,1,metal
fals,2,metal
redeem,2,metal
whisper,3,metal
unchain,1,metal
crush,2,metal
high,7,metal
mountain,2,metal
valley,3,metal
forest,2,metal
strive,3,metal
horizon,1,metal
mindtravel,4,metal
quest,3,metal
destini,3,metal
holi,3,metal
spell,3,metal
wisdom,5,metal
