word,frequency,genre
wearin,3,country
thin,2,country
givin,2,country
slippin,8,country
livin,4,country
everyday,2,country
commun,1,country
kill,1,country
past,15,country
point,3,country
piec,2,country
stand,13,country
track,2,country
thinkin,7,country
apolog,1,country
lose,1,country
holdin,4,country
onto,2,country
suppos,1,country
downtown,1,country
restaur,1,country
singl,2,country
nod,2,country
attent,2,country
huh,2,country
kiddin,2,country
laugh,2,country
hard,4,country
voic,7,country
lighten,1,country
where,1,country
sens,1,country
humor,1,country
tini,1,country
rumor,2,country
ah,4,country
settl,1,country
fella,1,country
cowboy,6,country
doctor,1,country
datin,1,country
respons,3,country
ought,4,country
doin,8,country
favor,3,country
woulda,4,country
anyway,4,country
probabl,2,country
lawyer,1,country
jail,1,country
salesman,1,country
cheap,2,country
motel,2,country
anybodi,1,country
overboard,1,country
dentist,1,country
seven,1,country
doubl,1,country
dancer,1,country
strip,1,country
joint,1,country
ridg,1,country
darl,2,country
coupl,1,country
sound,5,country
dumb,1,country
sight,8,country
neither,6,country
glad,1,country
agre,1,country
relief,1,country
aw,1,country
crowd,3,country
loud,1,country
grab,1,country
bite,1,country
eat,5,country
nice,1,country
relationship,1,country
slow,8,country
bein,2,country
polit,1,country
tire,4,country
empti,8,country
booth,2,country
awhil,1,country
chemistri,1,country
wast,5,country
run,18,country
bittersweet,1,country
hope,9,country
wish,4,country
joy,5,country
laura,14,country
tommi,3,country
everyth,6,country
flower,1,country
present,1,country
stock,1,country
race,3,country
thousand,1,country
dollar,4,country
prize,1,country
phone,2,country
mother,3,country
cannot,5,country
youngest,1,country
driver,1,country
crow,1,country
roar,1,country
round,6,country
deadli,1,country
pace,2,country
overturn,1,country
flame,2,country
pull,4,country
twist,1,country
wreck,1,country
breath,4,country
chapel,2,country
pass,5,country
rush,1,country
front,10,country
door,5,country
nobodi,6,country
answer,6,country
note,1,country
tabl,3,country
grown,1,country
weari,1,country
remain,2,country
insan,2,country
yellow,1,country
rose,10,country
star,8,country
part,2,country
bigger,1,country
taken,2,country
loss,1,country
fight,6,country
moonlight,4,country
san,8,country
anton,8,country
mission,2,country
posit,2,country
forget,11,country
alamo,6,country
togther,1,country
hopeless,1,country
romant,1,country
eachoth,1,country
will,1,country
stroll,2,country
ol,6,country
began,1,country
sometim,3,country
peac,8,country
cross,4,country
morn,10,country
doubt,5,country
regret,2,country
reveal,1,country
avoid,1,country
circumst,1,country
north,1,country
carolina,1,country
hill,1,country
pappi,7,country
brew,5,country
white,17,country
lightn,1,country
hed,4,country
fill,3,country
jug,1,country
mmmhmm,1,country
mighti,4,country
homesqueezin,2,country
bwsh,5,country
lightnin,7,country
gmen,3,country
tmen,3,country
revenu,3,country
searchin,3,country
book,8,country
kept,4,country
cookin,3,country
stead,1,country
dew,2,country
sip,1,country
bug,2,country
flashin,1,country
clashin,1,country
slicker,1,country
came,6,country
tast,2,country
power,1,country
stuff,1,country
shlug,1,country
drank,1,country
amoanin,1,country
duma,7,country
walker,7,country
slaw,3,country
burger,3,country
fri,3,country
bottl,6,country
ski,3,country
drivein,1,country
saturday,1,country
sixpack,1,country
lite,1,country
money,7,country
rarin,1,country
shootin,1,country
marbl,2,country
order,2,country
pad,1,country
photogen,1,country
folk,2,country
quick,1,country
law,3,country
grinnin,1,country
king,2,country
readi,9,country
ride,5,country
orlean,6,country
illinoi,1,country
central,1,country
monday,2,country
rail,3,country
fifteen,2,country
restless,2,country
rider,8,country
conductor,2,country
twentyf,1,country
sack,1,country
mail,1,country
southbound,1,country
odyssey,1,country
train,6,country
kankake,1,country
passin,1,country
freight,1,country
yard,1,country
men,3,country
graveyard,1,country
rust,1,country
automobil,1,country
america,3,country
nativ,3,country
five,5,country
hundr,4,country
mile,3,country
dealin,1,country
card,1,country
game,2,country
club,1,country
penni,1,country
score,1,country
paper,2,country
bag,2,country
wheel,2,country
rumblin,3,country
neath,1,country
pullman,1,country
porter,1,country
engin,5,country
father,1,country
magic,1,country
carpet,1,country
steel,5,country
babe,3,country
asleep,3,country
rockin,1,country
gentl,1,country
rhythm,2,country
nighttim,1,country
memphi,1,country
tennesse,1,country
half,6,country
mississippi,1,country
sea,1,country
fade,3,country
news,3,country
sing,6,country
passeng,1,country
refrain,1,country
disappear,1,country
railroad,1,country
georgia,12,country
clear,4,country
tenderli,1,country
tv,1,country
armi,2,country
battl,1,country
drawn,1,country
tank,1,country
plane,6,country
dri,1,country
water,2,country
air,1,country
acid,1,country
war,3,country
east,1,country
talkin,3,country
beast,1,country
blood,1,country
worst,2,country
prophet,2,country
wrote,3,country
jesu,2,country
spoke,2,country
missil,1,country
flight,1,country
pale,1,country
hors,1,country
across,7,country
desert,1,country
closer,1,country
trumpet,1,country
shout,1,country
dead,1,country
kodak,1,country
camera,1,country
dresser,1,country
drawer,1,country
ran,1,country
afternoon,2,country
fact,1,country
cozumel,1,country
beach,2,country
film,1,country
develop,1,country
pictur,7,country
standin,3,country
might,6,country
trip,1,country
mustv,1,country
least,6,country
ago,5,country
baton,1,country
roug,1,country
wasnt,1,country
swear,2,country
closet,1,country
cardboard,1,country
box,1,country
sittin,4,country
shelf,1,country
sinc,5,country
forgotten,1,country
photograph,1,country
remind,1,country
theyv,4,country
scriptur,1,country
plate,2,country
sung,1,country
anthem,1,country
preach,1,country
amen,1,country
luck,2,country
eighti,1,country
outsid,1,country
soakin,3,country
findin,3,country
brother,3,country
boat,3,country
thatll,3,country
test,3,country
sermon,3,country
pretti,4,country
sunday,5,country
rainin,1,country
week,1,country
woke,1,country
rais,1,country
church,5,country
today,7,country
heaven,3,country
sunlight,2,country
stain,1,country
glass,5,country
longer,2,country
hidin,1,country
bound,1,country
ridin,8,country
silver,8,country
midnight,7,country
cloth,2,country
carin,1,country
sharin,1,country
soft,2,country
tappin,1,country
cool,2,country
breez,1,country
blowin,1,country
bay,1,country
shadow,1,country
meant,3,country
speak,5,country
maria,5,country
bibl,1,country
mirror,1,country
secret,1,country
within,3,country
melodi,7,country
beneath,3,country
besid,3,country
enchant,2,country
strang,4,country
moonlit,4,country
splendor,2,country
lip,3,country
tender,2,country
petal,2,country
rollin,1,country
pin,1,country
whiskey,1,country
listen,2,country
preachin,1,country
nois,2,country
runnin,10,country
hid,1,country
spend,4,country
honki,2,country
tonk,2,country
parti,1,country
mightv,1,country
key,1,country
forgot,1,country
traffic,1,country
jam,1,country
commut,1,country
monthli,1,country
quota,1,country
daili,2,country
grind,1,country
pressur,1,country
push,3,country
shove,2,country
edg,2,country
meanwhil,5,country
ranch,5,country
swing,3,country
blanch,3,country
avalanch,3,country
comput,1,country
blink,3,country
y2k,1,country
stink,1,country
brink,1,country
suppertim,1,country
frontier,1,country
crawl,1,country
ant,1,country
upon,1,country
k13,1,country
favorit,2,country
play,5,country
sippin,1,country
wine,2,country
friendli,1,country
fun,1,country
lovin,4,country
straight,10,country
tequila,10,country
blame,7,country
chabli,1,country
quarter,1,country
salt,1,country
lime,1,country
shoot,1,country
mend,8,country
fair,7,country
hug,1,country
desir,2,country
slumber,2,country
search,7,country
result,2,country
knowledg,1,country
willi,2,country
nelson,1,country
longest,5,country
bitter,1,country
fruit,1,country
anger,1,country
seed,1,country
jealousi,1,country
quickli,1,country
fate,3,country
golden,5,country
postman,1,country
deliv,1,country
due,1,country
alarm,1,country
clock,1,country
rang,1,country
garbag,1,country
trash,1,country
sidewalk,1,country
hing,1,country
fell,1,country
gate,1,country
breakfast,1,country
spill,1,country
coffe,2,country
knee,2,country
drink,5,country
mellow,1,country
holiday,1,country
laid,1,country
complet,1,country
excus,3,country
lightli,1,country
depart,1,country
bar,6,country
countri,14,country
brown,4,country
dog,4,country
rabbit,4,country
pen,5,country
broadway,4,country
amount,4,country
acr,4,country
green,4,country
studi,1,country
memor,1,country
formula,1,country
b,1,country
c,1,country
wander,1,country
taught,1,country
lesson,1,country
twilight,1,country
glow,3,country
cryin,3,country
dyin,3,country
ember,1,country
age,1,country
yonder,1,country
land,14,country
partin,1,country
vain,1,country
ticket,2,country
outbound,4,country
figur,2,country
aiport,1,country
hat,1,country
crown,1,country
halo,2,country
upsid,1,country
laughter,1,country
flyin,1,country
weak,1,country
foreign,1,country
promiseland,6,country
prayer,2,country
freedom,2,country
shift,2,country
sand,2,country
everyon,2,country
distant,1,country
isl,1,country
nameless,1,country
faithless,1,country
child,3,country
bread,1,country
shoe,1,country
wear,1,country
multitud,1,country
lend,1,country
sweep,1,country
afraid,1,country
purs,2,country
behind,1,country
bet,1,country
next,3,country
condit,2,country
hardwood,2,country
chair,5,country
low,2,country
held,6,country
evenin,1,country
diamond,1,country
shirt,1,country
expect,1,country
marri,1,country
explain,1,country
lonesom,4,country
listenin,1,country
billboard,1,country
brake,1,country
guitar,3,country
thumb,8,country
mexico,6,country
travelin,1,country
havent,2,country
felt,1,country
angri,1,country
spoken,1,country
leavin,1,country
cut,1,country
bone,1,country
pick,3,country
garden,1,country
ear,1,country
god,4,country
disclos,1,country
tarri,2,country
none,2,country
hush,1,country
etern,4,country
vow,1,country
lightsr,1,country
gleam,1,country
brighter,1,country
dear,2,country
bold,1,country
weather,1,country
sweetheart,1,country
lean,1,country
believin,1,country
histori,1,country
darlin,4,country
promot,1,country
transfer,1,country
la,1,country
jolla,1,country
ocean,1,country
bunch,1,country
letter,3,country
met,5,country
spring,1,country
valley,1,country
truth,1,country
given,2,country
wouldnt,2,country
fix,1,country
easili,1,country
fear,1,country
alibi,2,country
foolish,2,country
disguis,2,country
radio,2,country
act,1,country
carelessli,1,country
scatter,1,country
ash,1,country
blown,1,country
short,1,country
werent,1,country
someday,3,country
crumbl,1,country
footstep,1,country
stumbl,1,country
grew,1,country
adreamin,1,country
pursuin,1,country
hero,3,country
childhood,1,country
rule,1,country
drifter,1,country
sad,2,country
sadli,3,country
special,1,country
brand,1,country
miseri,2,country
nightmar,1,country
knowin,1,country
pickin,1,country
hooker,1,country
youth,1,country
wornout,2,country
gal,1,country
kentucki,1,country
golucki,1,country
salli,20,country
bang,12,country
honeybunni,1,country
haveta,1,country
confessin,1,country
guessin,1,country
fanni,1,country
rode,1,country
changin,1,country
perfect,2,country
pose,1,country
apeepin,1,country
sin,1,country
leaf,3,country
teach,10,country
cheat,10,country
bat,3,country
honkytonk,4,country
cheater,1,country
don’t,1,country
that’,1,country
i’m,1,country
smith,1,country
jone,1,country
guilti,1,country
johnni,1,country
cash,1,country
hectic,1,country
magazin,1,country
snuff,1,country
predetermin,1,country
street,1,country
nashvil,2,country
hum,3,country
choru,1,country
latest,1,country
whoop,1,country
tootsi,1,country
inform,1,country
local,1,country
picker,1,country
captur,7,country
usa,4,country
singer,2,country
homemad,3,country
everywher,3,country
corner,3,country
limebaugh,1,country
chili,1,country
earnest,1,country
tubb,1,country
tune,1,country
seen,2,country
17th,1,country
16th,1,country
avenu,1,country
exactli,1,country
ringin,1,country
ahummin,1,country
shaggi,1,country
spread,1,country
reckon,1,country
begun,1,country
fallen,1,country
patch,1,country
hung,1,country
spirit,2,country
fever,1,country
greatest,1,country
healer,1,country
speed,4,country
rather,1,country
rev,7,country
chevi,1,country
fanci,1,country
pickup,1,country
truck,1,country
jacuzzi,1,country
classi,1,country
chassi,1,country
ahuntin,1,country
win,30,country
limit,4,country
faster,7,country
motor,3,country
raci,1,country
heartbreak,1,country
harley,1,country
steam,1,country
machin,1,country
sexi,1,country
stretch,1,country
limousin,1,country
beyond,1,country
storm,5,country
uncloud,11,country
cloudless,4,country
tree,1,country
bloom,1,country
fragranc,1,country
beauti,1,country
shall,1,country
behold,1,country
throne,1,country
whiter,1,country
snow,1,country
sorrow,4,country
perhap,1,country
shelter,4,country
lengthen,1,country
mom,2,country
interview,1,country
mama,1,country
dad,5,country
month,1,country
later,1,country
overheard,1,country
pop,1,country
question,1,country
sudden,2,country
wife,2,country
marriag,1,country
surround,1,country
nurseri,1,country
list,1,country
surviv,1,country
freez,1,country
brow,1,country
wild,1,country
price,1,country
deal,1,country
scorn,1,country
set,1,country
cradl,1,country
broke,1,country
bow,1,country
stage,2,country
allow,2,country
throw,1,country
offens,1,country
decid,1,country
sayin,5,country
gotten,3,country
pack,1,country
stray,1,country
control,4,country
focu,1,country
doe,1,country
content,1,country
trembl,1,country
whirlwind,1,country
fellow,1,country
other,1,country
mansion,1,country
thread,4,country
needl,4,country
dare,2,country
drown,2,country
climb,3,country
there,1,country
sweeter,1,country
gift,1,country
offer,1,country
scene,2,country
altar,1,country
claim,1,country
courtroom,5,country
sat,1,country
judg,1,country
decis,1,country
hate,1,country
manmad,1,country
asid,1,country
clerk,1,country
record,1,country
shook,1,country
straightin,1,country
bendin,1,country
becom,1,country
paid,1,country
mistak,1,country
mmmm,1,country
useless,1,country
yesterdaythos,1,country
stood,3,country
aparti,1,country
indian,2,country
brave,2,country
maid,1,country
dove,10,country
wasa,1,country
tribe,1,country
fought,1,country
swim,1,country
rage,1,country
wave,1,country
swam,1,country
swirl,1,country
touch,1,country
ragin,1,country
hunt,1,country
high,28,disco
energi,10,disco
love,190,disco
lift,12,disco
oh,140,disco
life,59,disco
wa,27,disco
last,5,disco
week,5,disco
first,8,disco
met,2,disco
walk,8,disco
street,4,disco
came,4,disco
behind,4,disco
knew,5,disco
eye,17,disco
gonna,26,disco
meet,2,disco
that,15,disco
fell,2,disco
arm,1,disco
imagin,1,disco
surpris,2,disco
thought,3,disco
happen,4,disco
fairi,2,disco
tale,1,disco
hit,4,disco
right,19,disco
yeah,63,disco
whoaooh,3,disco
call,9,disco
phone,4,disco
make,35,disco
spirit,1,disco
rise,2,disco
im,89,disco
glad,2,disco
other,1,disco
bless,1,disco
disguis,1,disco
everi,20,disco
time,49,disco
your,74,disco
touch,2,disco
give,23,disco
thrill,2,disco
look,21,disco
deep,5,disco
heart,35,disco
keep,38,disco
still,18,disco
gold,2,disco
fort,1,disco
knox,1,disco
couldnt,6,disco
buy,4,disco
happi,9,disco
need,41,disco
money,5,disco
success,1,disco
becam,2,disco
victim,1,disco
sudden,2,disco
attack,1,disco
blink,1,disco
hold,5,disco
back,50,disco
whoa,5,disco
ooh,68,disco
say,48,disco
goodby,25,disco
think,20,disco
enough,26,disco
start,17,disco
head,6,disco
door,15,disco
strang,1,disco
vibrat,1,disco
pierc,1,disco
core,1,disco
turn,21,disco
around,23,disco
fool,1,disco
know,48,disco
tell,19,disco
wanna,62,disco
let,15,disco
go,70,disco
boy,13,disco
babi,69,disco
problem,4,disco
soon,2,disco
work,4,disco
unhappi,1,disco
feel,72,disco
anguish,1,disco
doubt,2,disco
old,7,disco
dizzi,1,disco
hangup,1,disco
without,15,disco
hey,22,disco
